row_id,order_priority,discount,unit_price,shipping_cost,customer_id,customer_name,customer_segment,product_category,product_sub_category,product_container,product_name,product_base_margin,region,district,order_date,ship_date,profit,quantity,sales,order_id,product_name_original,data_quality_flags
25226,Not Specified,0.1,5.78,5.67,37,Stacy Chandler,Small Business,Office Supplies,Paper,Small Box,Xerox 1978,0.36,West,Kuala Langat,2012-11-27,2012-11-30,7.67,11,62.59,91256,XEROX 1978,
20935,Medium,0.02,1.68,1.57,39,Ian O'Donnell,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,Central,Kuala Langat,2011-03-07,2011-04-07,-30.54,10,17.12,88682,NEWELL 323,
20936,Medium,0.1,7.08,2.35,39,Ian O'Donnell,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Sanford Major Accent Highlighters,0.47,Central,Kuala Langat,2011-03-07,2011-05-07,23.82,14,90.8,88682,SANFORD MAJOR ACCENT HIGHLIGHTERS,
18911,Critical,0.07,28.15,8.99,39,Ian O'Donnell,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",0.57,Central,Kuala Langat,2013-12-06,2013-06-15,-15.464,4,113.59,88684,"BOSTON ELECTRIC PENCIL SHARPENER, MODEL 1818, CHARCOAL BLACK",ship_before_order;
18673,Not Specified,0.09,7.98,6.5,40,Seth Grimes,Corporate,Office Supplies,Storage & Organization,Medium Box,Iris Project Case,0.59,West,Kuala Langat,2013-03-21,2013-03-23,-71.44,4,30.96,88683,IRIS PROJECT CASE,
22406,Not Specified,0.09,45.99,4.99,42,Alexandra Fuller,Consumer,Technology,Telephones And Communication,Small Box,Kf 788,0.56,West,Kuala Langat,2012-05-11,2012-06-11,24.1868,8,299.74,91455,KF 788,
23753,Not Specified,0.07,8.09,7.96,42,Alexandra Fuller,Consumer,Furniture,Office Furnishings,Small Box,"6"" Cubicle Wall Clock, Black",0.49,West,Kuala Langat,2013-11-26,2013-11-29,63.48448,36,291.56,91458,"6"" CUBICLE WALL CLOCK, BLACK",
23754,Not Specified,0.03,20.99,1.25,42,Alexandra Fuller,Consumer,Technology,Telephones And Communication,Small Pack,Accessory29,0.83,West,Kuala Langat,2013-11-26,2013-11-27,43.271712,9,158.27,91458,ACCESSORY29,
25933,High,0.0,99.99,19.99,43,Theodore Moran,Consumer,Technology,Office Machines,Small Box,At&T 2230 Dual Handset Phone With Caller Id/Call Waiting,0.52,West,Kuala Lumpur,2010-10-11,2010-11-11,25.91382,6,647.07,91454,AT&T 2230 DUAL HANDSET PHONE WITH CALLER ID/CALL WAITING,
25438,Low,0.05,9.31,3.98,43,Theodore Moran,Consumer,Office Supplies,"Scissors, Rulers And Trimmers",Small Pack,Acme® Forged Steel Scissors With Black Enamel Handles,0.56,West,Kuala Lumpur,2013-02-26,2013-04-03,-17.58,9,83.01,91456,ACME® FORGED STEEL SCISSORS WITH BLACK ENAMEL HANDLES,
25331,Critical,0.06,95.98,58.2,43,Theodore Moran,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Global Deluxe Office Fabric Chairs,0.58,West,Kuala Lumpur,2013-08-30,2013-01-09,-336.38464,15,1396.96,91457,GLOBAL DELUXE OFFICE FABRIC CHAIRS,ship_before_order;
23651,Medium,0.1,39.48,3.99,45,Melinda Sloan,Home Office,Office Supplies,Appliances,Small Box,Belkin 7 Outlet Surgemaster Surge Protector With Phone Protection,0.56,Central,Kuala Lumpur,2012-02-24,2012-02-26,338.6244,13,490.76,91578,BELKIN 7 OUTLET SURGEMASTER SURGE PROTECTOR WITH PHONE PROTECTION,
25399,Not Specified,0.08,5.81,3.37,45,Melinda Sloan,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"Advantus Push Pins, Aluminum Head",0.54,Central,Kuala Selangor,2012-09-23,2012-09-23,-51.25,18,97.85,91579,"ADVANTUS PUSH PINS, ALUMINUM HEAD",
25397,Not Specified,0.0,30.97,4.0,46,Anne Nguyen,Home Office,Technology,Computer Peripherals,Small Box,Microsoft Multimedia Keyboard,0.74,South,Kuala Selangor,2012-09-23,2012-09-25,21.624,3,94.62,91579,MICROSOFT MULTIMEDIA KEYBOARD,
25398,Not Specified,0.0,17.67,8.99,46,Anne Nguyen,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",0.47,South,Kuala Terengganu,2012-09-23,2012-09-25,-78.092,20,368.39,91579,"EXECUTIVE IMPRESSIONS 12"" WALL CLOCK",
20727,Medium,0.06,17.98,8.51,48,Geoffrey Hewitt,Corporate,Technology,Office Machines,Medium Box,Canon P1-Dhiii Palm Printing Calculator,0.4,Central,Kuala Terengganu,2011-08-15,2011-08-15,-27.600924,1,21.16,87712,CANON P1-DHIII PALM PRINTING CALCULATOR,
19337,Medium,0.07,4.13,0.5,48,Geoffrey Hewitt,Corporate,Office Supplies,Labels,Small Box,Avery 506,0.39,Central,Kuala Terengganu,2012-08-13,2012-08-16,60.8097,22,88.13,87713,AVERY 506,
18362,High,0.03,7.31,0.49,48,Geoffrey Hewitt,Corporate,Office Supplies,Labels,Small Box,Self-Adhesive Address Labels For Typewriters By Universal,0.38,Central,Kuala Terengganu,2012-10-10,2012-11-10,94.8198,19,137.42,87714,SELF-ADHESIVE ADDRESS LABELS FOR TYPEWRITERS BY UNIVERSAL,
18363,High,0.01,20.99,2.5,48,Geoffrey Hewitt,Corporate,Technology,Telephones And Communication,Wrap Bag,Accessory37,0.81,Central,Kuala Terengganu,2012-10-10,2012-11-10,-85.27464,12,213.02,87714,ACCESSORY37,
20726,High,0.06,39.24,1.99,48,Geoffrey Hewitt,Corporate,Technology,Computer Peripherals,Small Pack,Verbatim Dvd-R 4.7Gb Authoring Disc,0.51,Central,Kudat,2013-11-01,2013-12-01,229.0593,9,331.97,87715,VERBATIM DVD-R 4.7GB AUTHORING DISC,
23944,High,0.08,67.84,0.99,49,Terri Lyons,Corporate,Office Supplies,Appliances,Small Box,Fellowes Command Center 5-Outlet Power Strip,0.58,Central,Machang,2011-03-29,2011-03-29,-12.82,1,64.91,87710,FELLOWES COMMAND CENTER 5-OUTLET POWER STRIP,
21138,High,0.04,7.64,1.39,49,Terri Lyons,Corporate,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" X 9 1/2"" Security-Tint Envelopes",0.36,Central,Machang,2011-05-18,2011-05-19,7.27,1,15.42,87711,"#10- 4 1/8"" X 9 1/2"" SECURITY-TINT ENVELOPES",
20728,Medium,0.04,12.95,4.98,49,Terri Lyons,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Binding Covers,0.4,Central,Machang,2011-08-15,2011-08-17,18.88258,5,69.4,87712,GBC BINDING COVERS,
23662,Low,0.0,65.99,5.31,49,Terri Lyons,Corporate,Technology,Telephones And Communication,Small Box,3390,0.57,Central,Machang,2013-02-17,2013-02-19,391.7199,10,567.71,87716,3390,
23802,Medium,0.1,30.73,4.0,49,Terri Lyons,Corporate,Technology,Computer Peripherals,Small Box,Fellowes 17-Key Keypad For Ps/2 Interface,0.75,Central,Machang,2013-02-03,2013-03-03,-45.1,7,208.12,87717,FELLOWES 17-KEY KEYPAD FOR PS/2 INTERFACE,
21300,Critical,0.06,200.97,15.59,49,Terri Lyons,Corporate,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,0.36,Central,Manjung,2013-12-03,2013-03-14,526.608,4,763.2,87718,HEWLETT-PACKARD DESKJET 6122 COLOR INKJET PRINTER,ship_before_order;
22691,Medium,0.09,2.6,2.4,49,Terri Lyons,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,Central,Manjung,2013-06-10,2013-07-10,-17.68,6,16.64,87719,12 COLORED SHORT PENCILS,
22692,Medium,0.07,14.97,7.51,49,Terri Lyons,Corporate,Office Supplies,Storage & Organization,Small Box,Pizazz® Global Quick File,0.57,Central,Manjung,2013-06-10,2013-08-10,-30.48,4,63.9,87719,PIZAZZ® GLOBAL QUICK FILE,
23945,High,0.04,276.2,24.49,50,Dawn Bailey,Corporate,Furniture,Chairs & Chairmats,Large Box,Safco Arco Folding Chair,,Central,Manjung,2011-03-29,2011-01-04,1585.0887,8,2297.23,87710,SAFCO ARCO FOLDING CHAIR,ship_before_order;
18551,Not Specified,0.0,115.99,2.5,52,Lorraine Kelly,Corporate,Technology,Telephones And Communication,Small Box,6160,0.57,West,Melaka Tengah,2010-10-09,2010-10-09,162.666,6,627.04,88426,6160,
19341,Critical,0.02,40.97,1.99,52,Lorraine Kelly,Corporate,Technology,Computer Peripherals,Small Pack,"Tdk 4.7Gb Dvd-R Spindle, 15/Pack",0.42,West,Pasir Gudang,2011-10-09,2011-11-09,378.1614,13,548.06,88427,"TDK 4.7GB DVD-R SPINDLE, 15/PACK",
18666,Critical,0.08,7.7,3.68,52,Lorraine Kelly,Corporate,Furniture,Office Furnishings,Wrap Bag,Deflect-O® Glasstique Clear Desk Accessories,0.52,West,Pasir Gudang,2012-06-11,2012-07-11,3.328,17,129.57,88428,DEFLECT-O® GLASSTIQUE CLEAR DESK ACCESSORIES,
22117,Critical,0.07,3502.14,8.73,53,Sidney Russell,Corporate,Technology,Office Machines,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,0.57,West,Pasir Gudang,2010-07-28,2010-07-30,-6923.5992,1,3267.55,88425,OKIDATA PACEMARK 4410N WIDE FORMAT DOT MATRIX PRINTER,
18552,Not Specified,0.02,5.98,5.79,53,Sidney Russell,Corporate,Office Supplies,Paper,Small Box,Xerox 1903,0.36,West,Pasir Gudang,2010-10-09,2010-11-09,-67.49,17,110.19,88426,XEROX 1903,
21677,Low,0.09,3.08,0.99,53,Sidney Russell,Corporate,Office Supplies,Labels,Small Box,Avery 481,0.37,West,Pasir Gudang,2013-02-19,2013-02-21,23.1564,11,33.56,88429,AVERY 481,
19968,High,0.03,44.43,46.59,55,Marvin Hawley,Home Office,Furniture,Tables,Jumbo Box,Hon 61000 Series Interactive Training Tables,0.67,East,Pasir Gudang,2011-06-10,2011-07-10,-1513.264896,14,666.63,88076,HON 61000 SERIES INTERACTIVE TRAINING TABLES,
19969,Low,0.07,130.98,54.74,55,Marvin Hawley,Consumer,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,East,Pasir Gudang,2011-10-20,2011-10-25,-414.18,6,814.6,88077,"O'SULLIVAN ELEVATIONS BOOKCASE, CHERRY FINISH",
18469,Low,0.01,15.68,3.73,55,Marvin Hawley,Consumer,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,0.46,East,Pasir Gudang,2013-10-04,2013-10-04,23.5635,2,34.15,88081,ARTISTIC INSTA-PLAQUE,
18470,Low,0.04,71.37,69.0,55,Marvin Hawley,Consumer,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.68,East,Pasir Gudang,2013-10-04,2013-04-14,54.59805,11,761.52,88081,"LESRO SHEFFIELD COLLECTION COFFEE TABLE, END TABLE, CENTER TABLE, CORNER TABLE",ship_before_order;
20697,Medium,0.06,3.8,1.49,56,Randall Montgomery,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,Durable Pressboard Binders,0.38,East,Pasir Gudang,2010-10-20,2010-10-21,19.6282,20,73.55,88075,DURABLE PRESSBOARD BINDERS,
20698,Medium,0.06,1.76,0.7,56,Randall Montgomery,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 310,0.56,East,Pasir Gudang,2010-10-20,2010-10-21,-1.6524,17,29.57,88075,NEWELL 310,
19970,Low,0.04,4.76,3.01,56,Randall Montgomery,Consumer,Office Supplies,Paper,Wrap Bag,"Tops Voice Message Log Book, Flash Format",0.36,East,Perak Tengah,2011-10-20,2011-10-27,-7.9488,23,109.64,88077,"TOPS VOICE MESSAGE LOG BOOK, FLASH FORMAT",
24218,High,0.01,5.84,1.2,56,Randall Montgomery,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 312,0.55,East,Perak Tengah,2013-11-01,2013-01-13,47.0972,11,68.79,88079,NEWELL 312,ship_before_order;
23305,Not Specified,0.1,5.94,9.92,56,Randall Montgomery,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,Storex Dura Pro Binders,0.38,East,Perak Tengah,2013-08-02,2013-09-02,-211.0595,7,40.94,88080,STOREX DURA PRO BINDERS,
23306,Not Specified,0.1,65.99,2.5,56,Randall Montgomery,Consumer,Technology,Telephones And Communication,Small Box,6190,0.55,East,Perak Tengah,2013-08-02,2013-09-02,186.417,6,311.98,88080,6190,
22008,Low,0.1,525.98,19.99,56,Randall Montgomery,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Docubind 300 Electric Binding Machine,0.37,East,Perak Tengah,2013-12-27,2013-12-30,5291.4651,15,7668.79,88082,GBC DOCUBIND 300 ELECTRIC BINDING MACHINE,
22009,Low,0.1,115.99,8.99,56,Randall Montgomery,Consumer,Technology,Telephones And Communication,Small Box,5185,0.58,East,Perak Tengah,2013-12-27,2013-12-29,1176.724224,21,1941.74,88082,5185,
26008,Medium,0.06,11.66,7.95,57,Kimberly Epstein,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,"Hunt Boston® Vista® Battery-Operated Pencil Sharpener, Black",0.58,East,Petaling,2012-01-21,2012-01-23,-143.8648,10,120.64,88078,"HUNT BOSTON® VISTA® BATTERY-OPERATED PENCIL SHARPENER, BLACK",
19277,Critical,0.08,6.48,6.81,59,Rose Lassiter,Small Business,Office Supplies,Paper,Small Box,Xerox 1930,0.36,Central,Petaling,2013-02-23,2013-02-25,-96.59,8,51.56,87413,XEROX 1930,
19278,Critical,0.02,2.78,0.97,59,Rose Lassiter,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 339,0.59,Central,Petaling,2013-02-23,2013-02-25,0.77,6,17.24,87413,NEWELL 339,
18289,Critical,0.0,3.95,5.13,59,Rose Lassiter,Corporate,Office Supplies,Appliances,Small Box,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",0.59,Central,Petaling,2013-03-14,2013-03-15,-157.18,11,45.57,87416,"HOOVER REPLACEMENT BELTS FOR SOFT GUARD & COMMERCIAL LTWEIGHT UPRIGHT VACS, 2/PK",
19903,Not Specified,0.09,150.98,57.2,59,Rose Lassiter,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Dmi Arturo Collection Mission-Style Design Wood Chair,0.59,Central,Port Dickson,2013-03-04,2013-04-04,-231.6,5,750.94,87417,DMI ARTURO COLLECTION MISSION-STYLE DESIGN WOOD CHAIR,
19904,Not Specified,0.02,38.94,35.0,59,Rose Lassiter,Corporate,Office Supplies,Storage & Organization,Large Box,"Eldon Base For Stackable Storage Shelf, Platinum",0.8,Central,Port Dickson,2013-03-04,2013-04-04,-1119.64,10,394.4,87417,"ELDON BASE FOR STACKABLE STORAGE SHELF, PLATINUM",
20292,Medium,0.08,4.18,2.99,60,Sheila Warren,Small Business,Office Supplies,Binders And Binder Accessories,Small Box,Avery® Durable Slant Ring Binders With Label Holder,0.37,Central,Putrajaya,2012-10-06,2012-12-06,-24.2144,16,65.22,87410,AVERY® DURABLE SLANT RING BINDERS WITH LABEL HOLDER,
20293,Medium,0.03,2.88,0.7,60,Sheila Warren,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,Central,Putrajaya,2012-10-06,2012-12-06,23.844,20,56.72,87410,NEWELL 340,
20427,High,0.08,89.99,42.0,60,Sheila Warren,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",0.66,Central,Putrajaya,2013-07-21,2013-07-21,-180.46656,2,195.63,87420,"GLOBAL LEATHER TASK CHAIR, BLACK",
22867,Medium,0.05,81.94,55.81,61,Charlotte Stanton,Small Business,Furniture,Bookcases,Jumbo Box,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0.6,Central,Putrajaya,2011-11-18,2011-11-18,185.266,28,2292.34,87409,O'SULLIVAN 5-SHELF HEAVY-DUTY BOOKCASES,
21091,Low,0.03,6.08,1.82,61,Charlotte Stanton,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Staples Bulk Pack Metal Binder Clips,0.35,Central,Putrajaya,2012-07-10,2012-10-16,77.372,20,125.92,87411,STAPLES BULK PACK METAL BINDER CLIPS,
22811,Not Specified,0.1,9.93,1.09,61,Charlotte Stanton,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Peel-Off® China Markers,0.43,Central,Putrajaya,2013-02-13,2013-02-16,25.116,4,36.4,87412,PEEL-OFF® CHINA MARKERS,
21820,High,0.04,19.98,5.86,61,Charlotte Stanton,Small Business,Office Supplies,Paper,Small Box,Xerox 191,0.38,Central,Putrajaya,2013-02-03,2013-03-03,67.8477,5,98.33,87414,XEROX 191,
22423,High,0.0,22.24,1.99,61,Charlotte Stanton,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim Dvd-R, 3.95Gb, Sr, Mitsubishi Branded, Jewel",0.43,Central,Putrajaya,2013-11-11,2013-11-14,173.66272,15,333.6,87422,"VERBATIM DVD-R, 3.95GB, SR, MITSUBISHI BRANDED, JEWEL",
22424,High,0.0,29.89,1.99,61,Charlotte Stanton,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim Dvd-Ram, 5.2Gb, Rewritable, Type 1, Ds",0.5,Central,Putrajaya,2013-11-11,2013-12-11,433.22048,22,670.73,87422,"VERBATIM DVD-RAM, 5.2GB, REWRITABLE, TYPE 1, DS",
22890,High,0.02,5.98,5.15,62,Pam Gilbert,Corporate,Office Supplies,Paper,Small Box,Xerox 193,0.36,Central,Putrajaya,2010-09-11,2010-11-11,2.14,3,22.85,87407,XEROX 193,
25354,High,0.04,29.14,4.86,62,Pam Gilbert,Corporate,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",0.38,Central,Sabak Bernam,2010-12-12,2010-12-14,349.4091,17,506.39,87408,"SNAP-A-WAY® BLACK PRINT CARBONLESS SPEED MESSAGE, NO REPLY AREA, DUPLICATE",
25387,Low,0.09,5.85,2.27,62,Pam Gilbert,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",0.56,Central,Sabak Bernam,2013-07-03,2013-12-03,-8.37,3,17.55,87415,"DIXON MY FIRST TICONDEROGA PENCIL, #2",
25355,High,0.02,20.89,11.52,62,Pam Gilbert,Corporate,Office Supplies,Storage & Organization,Small Box,"Iris® 3-Drawer Stacking Bin, Black",0.83,Central,Sabak Bernam,2013-12-12,2013-12-14,-103.96848,20,439.92,87423,"IRIS® 3-DRAWER STACKING BIN, BLACK",
25388,Low,0.07,70.97,3.5,63,Gene Diaz,Corporate,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,0.59,Central,Sandakan,2013-07-03,2013-03-16,97.36,3,207.91,87415,TRIPP LITE ISOTEL 8 ULTRA 8 OUTLET METAL SURGE,ship_before_order;
25592,Low,0.02,59.98,3.99,63,Gene Diaz,Corporate,Office Supplies,Appliances,Small Box,Belkin 8 Outlet Surgemaster Ii Gold Surge Protector,0.57,Central,Sandakan,2013-02-05,2013-09-05,691.3179,16,1001.91,87418,BELKIN 8 OUTLET SURGEMASTER II GOLD SURGE PROTECTOR,
25593,Low,0.06,65.99,5.31,63,Gene Diaz,Corporate,Technology,Telephones And Communication,Small Box,3390,0.57,Central,Sandakan,2013-02-05,2013-07-05,458.622,13,700.58,87418,3390,
26231,Low,0.1,8.34,0.96,63,Gene Diaz,Corporate,Furniture,Office Furnishings,Wrap Bag,Document Clip Frames,0.43,Central,Sandakan,2013-07-06,2013-11-06,-5.112,1,7.98,87419,DOCUMENT CLIP FRAMES,
26232,Low,0.04,140.99,13.99,63,Gene Diaz,Corporate,Technology,Office Machines,Medium Box,Canon Mp100Dhii Printing Calculator,0.37,Central,Sandakan,2013-07-06,2013-06-14,499.6497,5,724.13,87419,CANON MP100DHII PRINTING CALCULATOR,ship_before_order;
21017,Not Specified,0.0,3.69,0.5,64,Lynn Morrow,Small Business,Office Supplies,Labels,Small Box,Avery 501,0.38,South,Sandakan,2010-02-03,2010-04-03,-37.5291,1,4.0,87406,AVERY 501,
21019,Not Specified,0.02,175.99,4.99,64,Lynn Morrow,Small Business,Technology,Telephones And Communication,Small Box,5165,0.59,South,Seberang Perai Selatan,2010-02-03,2010-02-03,101.49,4,589.8,87406,5165,
21018,Not Specified,0.03,92.23,39.61,64,Lynn Morrow,Small Business,Furniture,Office Furnishings,Medium Box,"Deflect-O Rollamat Studded, Beveled Mat For Medium Pile Carpeting",0.67,South,Sepang,2013-02-03,2013-04-03,-10.6582,5,461.69,87414,"DEFLECT-O ROLLAMAT STUDDED, BEVELED MAT FOR MEDIUM PILE CARPETING",
20899,High,0.05,55.99,5.0,64,Lynn Morrow,Corporate,Technology,Telephones And Communication,Small Pack,Accessory6,0.8,South,Sepang,2013-08-26,2013-08-28,-218.9761,23,1062.84,87421,ACCESSORY6,
18441,Critical,0.01,205.99,19.99,65,Jenny Sanchez,Corporate,Technology,Telephones And Communication,Small Box,Iden I550,0.6,West,Sepang,2012-02-05,2012-03-05,1312.038,13,2395.13,87948,IDEN I550,
18442,Critical,0.09,162.93,19.99,66,Arlene Rouse,Corporate,Office Supplies,Envelopes,Small Box,Multimedia Mailers,0.39,West,Sepang,2012-02-05,2012-04-05,1451.9394,14,2104.26,87948,MULTIMEDIA MAILERS,
21667,Not Specified,0.06,9.11,2.15,66,Arlene Rouse,Corporate,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" X 7""",0.4,West,Sepang,2013-12-06,2013-06-13,95.3787,15,138.23,87951,"BLACK PRINT CARBONLESS SNAP-OFF® RAPID LETTER, 8 1/2"" X 7""",ship_before_order;
23274,Low,0.05,155.06,7.07,67,Ellen Mccormick,Corporate,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,West,Sepang,2010-02-01,2010-09-01,845.664,8,1225.6,87946,"DUAL LEVEL, SINGLE-WIDTH FILING CARTS",
23272,Low,0.0,291.73,48.8,67,Ellen Mccormick,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,0.56,West,Sepang,2013-02-01,2013-02-01,-239.4192,1,309.77,87949,HON 4070 SERIES PAGODA ARMLESS UPHOLSTERED STACKING CHAIRS,
23273,Low,0.07,100.98,45.0,67,Ellen Mccormick,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Valutask Swivel Chairs,0.69,West,Sepang,2013-02-01,2013-04-01,-1301.814,12,1139.49,87949,HON VALUTASK SWIVEL CHAIRS,
24229,Medium,0.1,367.99,19.99,67,Ellen Mccormick,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Ibico Ibimaster 300 Manual Binding System,0.4,West,Shah Alam,2013-12-03,2013-03-14,2159.5344,9,3129.76,87950,IBICO IBIMASTER 300 MANUAL BINDING SYSTEM,ship_before_order;
24230,Medium,0.1,4.24,5.41,67,Ellen Mccormick,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Storex Duratech Recycled Plastic Frosted Binders,0.35,West,Shah Alam,2013-12-03,2013-03-14,-67.459,5,21.27,87950,STOREX DURATECH RECYCLED PLASTIC FROSTED BINDERS,ship_before_order;
5272,Low,0.0,291.73,48.8,68,Scott Bunn,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,0.56,East,Sri Aman,2010-02-01,2010-02-01,-308.928,4,1239.06,37537,HON 4070 SERIES PAGODA ARMLESS UPHOLSTERED STACKING CHAIRS,
5273,Low,0.07,100.98,45.0,68,Scott Bunn,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Valutask Swivel Chairs,0.69,East,Sri Aman,2010-02-01,2010-04-01,-1679.76,43,4083.19,37537,HON VALUTASK SWIVEL CHAIRS,
5274,Low,0.05,155.06,7.07,68,Scott Bunn,Corporate,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,East,Sri Aman,2010-02-01,2010-09-01,575.396,32,4902.38,37537,"DUAL LEVEL, SINGLE-WIDTH FILING CARTS",
7786,High,0.09,122.99,70.2,68,Scott Bunn,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,East,Sri Aman,2010-02-02,2010-04-02,-2426.55,49,5718.85,55713,"GLOBAL HIGH-BACK LEATHER TILTER, BURGUNDY",
441,Critical,0.01,205.99,19.99,68,Scott Bunn,Corporate,Technology,Telephones And Communication,Small Box,Iden I550,0.6,East,Sri Aman,2012-02-05,2012-03-05,1312.038,53,9764.76,2978,IDEN I550,
442,Critical,0.09,162.93,19.99,68,Scott Bunn,Corporate,Office Supplies,Envelopes,Small Box,Multimedia Mailers,0.39,East,Sri Aman,2012-02-05,2012-04-05,2077.91,57,8567.34,2978,MULTIMEDIA MAILERS,
443,Critical,0.07,200.99,4.2,68,Scott Bunn,Corporate,Technology,Telephones And Communication,Small Box,2160I,0.59,East,Sri Aman,2012-02-05,2012-03-05,947.313,44,7340.38,2978,2160I,
6229,Medium,0.1,367.99,19.99,68,Scott Bunn,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Ibico Ibimaster 300 Manual Binding System,0.4,East,Sri Aman,2013-12-03,2013-03-14,4592.737,34,11823.52,44099,IBICO IBIMASTER 300 MANUAL BINDING SYSTEM,ship_before_order;
6230,Medium,0.1,4.24,5.41,68,Scott Bunn,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Storex Duratech Recycled Plastic Frosted Binders,0.35,East,Sri Aman,2013-12-03,2013-03-14,-67.459,19,80.81,44099,STOREX DURATECH RECYCLED PLASTIC FROSTED BINDERS,ship_before_order;
